date,Green,Yellow,Red,month,year
1994-12-06,3.833333333333334,15.333333333333336,4.833333333333333,Dec,1994
1994-12-07,14.0,4.333333333333333,5.666666666666667,Dec,1994
1994-12-08,22.333333333333332,0.6666666666666667,1.0,Dec,1994
1994-12-09,2.666666666666667,2.500000000000001,18.833333333333332,Dec,1994
1994-12-10,0.0,0.0,24.0,Dec,1994
1994-12-11,14.924369747899156,0.0,9.075630252100838,Dec,1994
1994-12-12,24.0,0.0,0.0,Dec,1994
1994-12-13,24.0,0.0,0.0,Dec,1994
1994-12-14,24.0,0.0,0.0,Dec,1994
1994-12-15,24.0,0.0,0.0,Dec,1994
1994-12-16,24.0,0.0,0.0,Dec,1994
1994-12-17,24.0,0.0,0.0,Dec,1994
1994-12-18,24.0,0.0,0.0,Dec,1994
1994-12-19,24.0,0.0,0.0,Dec,1994
1994-12-20,24.0,0.0,0.0,Dec,1994
1994-12-21,24.0,0.0,0.0,Dec,1994
1994-12-22,24.0,0.0,0.0,Dec,1994
1994-12-23,23.833333333333332,0.0,0.16666666666666663,Dec,1994
1994-12-24,24.0,0.0,0.0,Dec,1994
1994-12-25,24.0,0.0,0.0,Dec,1994
1994-12-26,24.0,0.0,0.0,Dec,1994
1994-12-27,24.0,0.0,0.0,Dec,1994
1994-12-28,24.0,0.0,0.0,Dec,1994
1994-12-29,14.76923076923077,8.76923076923077,0.46153846153846156,Dec,1994
1994-12-30,24.0,0.0,0.0,Dec,1994
1994-12-31,24.0,0.0,0.0,Dec,1994
1995-01-01,20.979020979020977,3.0209790209790213,0.0,Jan,1995
1995-01-02,11.333333333333334,6.333333333333334,6.333333333333334,Jan,1995
1995-01-03,0.9320388349514563,4.660194174757281,18.407766990291265,Jan,1995
1995-01-05,19.636363636363633,3.6923076923076916,0.6713286713286712,Jan,1995
1995-01-06,12.666666666666668,3.333333333333333,8.0,Jan,1995
1995-01-07,7.5,7.833333333333334,8.666666666666666,Jan,1995
1995-01-08,24.0,0.0,0.0,Jan,1995
1995-01-09,24.0,0.0,0.0,Jan,1995
1995-01-10,24.0,0.0,0.0,Jan,1995
1995-01-11,17.833333333333336,4.333333333333334,1.8333333333333335,Jan,1995
1995-01-12,5.473684210526315,5.2631578947368425,13.263157894736842,Jan,1995
1995-01-14,24.0,0.0,0.0,Jan,1995
1995-01-15,22.333333333333332,0.0,1.666666666666667,Jan,1995
1995-01-16,24.0,0.0,0.0,Jan,1995
1995-01-17,23.5,0.0,0.5,Jan,1995
1995-01-18,24.0,0.0,0.0,Jan,1995
1995-01-19,22.166666666666668,1.833333333333333,0.0,Jan,1995
1995-01-20,24.0,0.0,0.0,Jan,1995
1995-01-21,24.0,0.0,0.0,Jan,1995
1995-01-22,24.0,0.0,0.0,Jan,1995
1995-01-23,24.0,0.0,0.0,Jan,1995
1995-01-24,24.0,0.0,0.0,Jan,1995
1995-01-25,8.5,11.0,4.5,Jan,1995
1995-01-26,8.333333333333332,10.0,5.666666666666666,Jan,1995
1995-01-27,0.5,4.833333333333333,18.666666666666668,Jan,1995
1995-01-28,0.0,0.0,24.0,Jan,1995
1995-01-29,0.0,0.0,24.0,Jan,1995
1995-01-30,0.0,0.0,24.0,Jan,1995
1995-01-31,0.0,10.0,14.0,Jan,1995
1995-02-01,1.1666666666666667,10.5,12.333333333333336,Feb,1995
1995-02-02,22.166666666666668,1.0,0.8333333333333334,Feb,1995
1995-02-03,20.166666666666668,3.833333333333334,0.0,Feb,1995
1995-02-04,19.5,4.5,0.0,Feb,1995
1995-02-05,22.666666666666664,1.1666666666666665,0.16666666666666657,Feb,1995
1995-02-06,3.333333333333333,2.0,18.666666666666668,Feb,1995
1995-02-07,5.0,0.3333333333333333,18.666666666666668,Feb,1995
1995-02-08,5.166666666666667,2.0,16.833333333333332,Feb,1995
1995-02-09,10.666666666666666,5.333333333333333,8.0,Feb,1995
1995-02-10,6.545454545454545,9.902097902097902,7.552447552447552,Feb,1995
1995-02-11,5.538461538461538,7.216783216783217,11.244755244755243,Feb,1995
1995-02-12,18.83333333333333,3.166666666666667,2.0,Feb,1995
1995-02-13,22.833333333333332,1.166666666666667,0.0,Feb,1995
1995-02-14,8.895104895104895,0.5034965034965034,14.6013986013986,Feb,1995
1995-02-15,1.833333333333333,5.833333333333333,16.333333333333332,Feb,1995
1995-02-16,11.333333333333334,12.166666666666666,0.5,Feb,1995
1995-02-17,23.333333333333332,0.0,0.6666666666666667,Feb,1995
1995-02-18,0.0,0.0,24.0,Feb,1995
1995-02-19,1.6666666666666667,7.833333333333334,14.5,Feb,1995
1995-02-20,22.333333333333332,1.5000000000000004,0.16666666666666663,Feb,1995
1995-02-21,21.833333333333332,2.0,0.16666666666666663,Feb,1995
1995-02-22,8.833333333333332,10.0,5.166666666666666,Feb,1995
1995-02-23,17.833333333333332,3.5,2.6666666666666665,Feb,1995
1995-02-24,23.833333333333332,0.0,0.16666666666666663,Feb,1995
1995-02-25,24.0,0.0,0.0,Feb,1995
1995-02-26,24.0,0.0,0.0,Feb,1995
1995-02-27,24.0,0.0,0.0,Feb,1995
1995-02-28,21.146853146853147,1.1748251748251748,1.6783216783216781,Feb,1995
1995-03-01,17.833333333333336,1.8333333333333335,4.333333333333334,Mar,1995
1995-03-02,3.166666666666667,6.166666666666668,14.666666666666664,Mar,1995
1995-03-03,0.0,0.0,24.0,Mar,1995
1995-03-04,0.0,1.666666666666667,22.333333333333332,Mar,1995
1995-03-05,0.0,0.5,23.5,Mar,1995
1995-03-06,0.0,0.0,24.0,Mar,1995
1995-03-07,0.1666666666666666,6.333333333333334,17.5,Mar,1995
1995-03-08,5.166666666666667,16.333333333333332,2.5,Mar,1995
1995-03-09,0.0,4.0,20.0,Mar,1995
1995-03-10,2.333333333333333,2.5,19.166666666666668,Mar,1995
1995-03-11,23.5,0.5,0.0,Mar,1995
1995-03-12,23.0,1.0,0.0,Mar,1995
1995-03-13,13.5,9.5,1.0,Mar,1995
1995-03-14,24.0,0.0,0.0,Mar,1995
1995-03-15,24.0,0.0,0.0,Mar,1995
1995-03-16,21.666666666666668,2.333333333333333,0.0,Mar,1995
1995-03-17,24.0,0.0,0.0,Mar,1995
1995-03-18,22.666666666666668,1.3333333333333333,0.0,Mar,1995
1995-03-19,19.666666666666668,4.333333333333333,0.0,Mar,1995
1995-03-20,6.166666666666668,6.0,11.833333333333334,Mar,1995
1995-03-21,12.5,3.0,8.5,Mar,1995
1995-03-22,24.0,0.0,0.0,Mar,1995
1995-03-23,24.0,0.0,0.0,Mar,1995
1995-03-24,24.0,0.0,0.0,Mar,1995
1995-03-25,24.0,0.0,0.0,Mar,1995
1995-03-26,18.333333333333332,1.0,4.666666666666668,Mar,1995
1995-03-27,10.746268656716419,12.53731343283582,0.7164179104477612,Mar,1995
1995-03-28,24.0,0.0,0.0,Mar,1995
1995-03-29,24.0,0.0,0.0,Mar,1995
1995-03-30,24.0,0.0,0.0,Mar,1995
1995-03-31,19.80952380952381,3.6190476190476186,0.5714285714285714,Mar,1995
1995-04-01,24.0,0.0,0.0,Apr,1995
1995-04-02,24.0,0.0,0.0,Apr,1995
1995-04-03,23.833333333333332,0.0,0.16666666666666663,Apr,1995
1995-04-04,23.166666666666668,0.0,0.8333333333333334,Apr,1995
1995-04-05,24.0,0.0,0.0,Apr,1995
1995-04-06,24.0,0.0,0.0,Apr,1995
1995-04-07,5.166666666666667,7.833333333333334,11.0,Apr,1995
1995-04-08,24.0,0.0,0.0,Apr,1995
1995-04-09,24.0,0.0,0.0,Apr,1995
1995-04-10,24.0,0.0,0.0,Apr,1995
1995-04-11,24.0,0.0,0.0,Apr,1995
1995-04-12,24.0,0.0,0.0,Apr,1995
1995-04-13,20.166666666666668,0.0,3.833333333333334,Apr,1995
1995-04-14,15.666666666666668,5.833333333333333,2.5,Apr,1995
1995-04-15,3.166666666666667,8.166666666666666,12.666666666666668,Apr,1995
1995-04-16,0.8333333333333334,3.0,20.166666666666668,Apr,1995
1995-04-17,0.0,0.0,24.0,Apr,1995
1995-04-18,0.0,0.0,24.0,Apr,1995
1995-04-19,0.0,1.666666666666667,22.333333333333332,Apr,1995
1995-04-20,21.333333333333336,0.8333333333333335,1.833333333333334,Apr,1995
1995-04-21,24.0,0.0,0.0,Apr,1995
1995-04-22,24.0,0.0,0.0,Apr,1995
1995-04-23,24.0,0.0,0.0,Apr,1995
1995-04-24,13.666666666666668,4.500000000000001,5.833333333333334,Apr,1995
1995-04-25,13.666666666666668,3.5,6.833333333333334,Apr,1995
1995-04-26,0.1666666666666666,1.833333333333333,22.0,Apr,1995
1995-04-27,0.3333333333333333,0.5,23.166666666666668,Apr,1995
1995-04-28,0.0,1.166666666666667,22.833333333333332,Apr,1995
1995-04-29,0.0,4.166666666666668,19.833333333333332,Apr,1995
1995-04-30,6.666666666666667,9.666666666666666,7.666666666666668,Apr,1995
1995-05-01,23.833333333333332,0.16666666666666663,0.0,May,1995
1995-05-02,14.0,7.166666666666666,2.833333333333333,May,1995
1995-05-03,24.0,0.0,0.0,May,1995
1995-05-04,24.0,0.0,0.0,May,1995
1995-05-05,24.0,0.0,0.0,May,1995
1995-05-06,23.166666666666668,0.8333333333333334,0.0,May,1995
1995-05-07,24.0,0.0,0.0,May,1995
1995-05-08,24.0,0.0,0.0,May,1995
1995-05-09,24.0,0.0,0.0,May,1995
1995-05-10,14.666666666666668,3.000000000000001,6.333333333333334,May,1995
1995-05-11,2.6666666666666665,7.0,14.333333333333332,May,1995
1995-05-12,2.382978723404255,10.553191489361703,11.063829787234042,May,1995
1995-05-13,7.221238938053098,11.256637168141594,5.522123893805309,May,1995
1995-05-14,14.833333333333334,3.333333333333333,5.833333333333333,May,1995
1995-05-15,4.833333333333333,4.833333333333333,14.333333333333332,May,1995
1995-05-16,14.666666666666664,7.833333333333334,1.5,May,1995
1995-05-17,24.0,0.0,0.0,May,1995
1995-05-18,24.0,0.0,0.0,May,1995
1995-05-19,22.666666666666668,1.3333333333333333,0.0,May,1995
1995-05-20,24.0,0.0,0.0,May,1995
1995-05-21,24.0,0.0,0.0,May,1995
1995-05-22,23.833333333333332,0.0,0.16666666666666663,May,1995
1995-05-23,24.0,0.0,0.0,May,1995
1995-05-24,24.0,0.0,0.0,May,1995
1995-05-25,24.0,0.0,0.0,May,1995
1995-05-26,24.0,0.0,0.0,May,1995
1995-05-27,23.833333333333332,0.16666666666666663,0.0,May,1995
1995-05-28,21.666666666666668,0.0,2.333333333333333,May,1995
1995-05-29,21.166666666666668,0.0,2.833333333333333,May,1995
1995-05-30,22.666666666666668,1.3333333333333333,0.0,May,1995
1995-05-31,23.5,0.5,0.0,May,1995
1995-06-01,10.999999999999998,11.833333333333332,1.1666666666666665,Jun,1995
1995-06-02,12.166666666666668,6.500000000000001,5.333333333333334,Jun,1995
1995-06-03,6.5,8.833333333333334,8.666666666666666,Jun,1995
1995-06-04,19.0,5.0,0.0,Jun,1995
1995-06-05,22.833333333333332,1.166666666666667,0.0,Jun,1995
1995-06-06,24.0,0.0,0.0,Jun,1995
1995-06-07,11.0,3.833333333333334,9.166666666666666,Jun,1995
1995-06-08,24.0,0.0,0.0,Jun,1995
1995-06-09,24.0,0.0,0.0,Jun,1995
1995-06-10,13.166666666666664,6.666666666666667,4.166666666666667,Jun,1995
1995-06-11,11.833333333333332,8.999999999999998,3.166666666666666,Jun,1995
1995-06-12,5.500000000000001,14.166666666666668,4.333333333333334,Jun,1995
1995-06-13,13.0,11.0,0.0,Jun,1995
1995-06-14,19.166666666666668,4.833333333333333,0.0,Jun,1995
1995-06-15,15.166666666666666,8.166666666666666,0.6666666666666666,Jun,1995
1995-06-16,24.0,0.0,0.0,Jun,1995
1995-06-17,24.0,0.0,0.0,Jun,1995
1995-06-18,24.0,0.0,0.0,Jun,1995
1995-06-19,17.333333333333336,6.333333333333334,0.33333333333333337,Jun,1995
1995-06-20,24.0,0.0,0.0,Jun,1995
1995-06-21,24.0,0.0,0.0,Jun,1995
1995-06-22,23.333333333333332,0.0,0.6666666666666667,Jun,1995
1995-06-23,22.5,0.8333333333333334,0.6666666666666666,Jun,1995
1995-06-24,24.0,0.0,0.0,Jun,1995
1995-06-25,24.0,0.0,0.0,Jun,1995
1995-06-26,24.0,0.0,0.0,Jun,1995
1995-06-27,24.0,0.0,0.0,Jun,1995
1995-06-28,24.0,0.0,0.0,Jun,1995
1995-06-29,24.0,0.0,0.0,Jun,1995
1995-06-30,24.0,0.0,0.0,Jun,1995
1995-07-01,24.0,0.0,0.0,Jul,1995
1995-07-02,24.0,0.0,0.0,Jul,1995
1995-07-03,24.0,0.0,0.0,Jul,1995
1995-07-05,24.0,0.0,0.0,Jul,1995
1995-07-06,24.0,0.0,0.0,Jul,1995
1995-07-07,24.0,0.0,0.0,Jul,1995
1995-07-08,24.0,0.0,0.0,Jul,1995
1995-07-09,21.833333333333332,2.166666666666667,0.0,Jul,1995
1995-07-10,16.666666666666664,3.666666666666666,3.666666666666666,Jul,1995
1995-07-11,23.166666666666668,0.3333333333333333,0.5,Jul,1995
1995-07-12,24.0,0.0,0.0,Jul,1995
1995-07-13,24.0,0.0,0.0,Jul,1995
1995-07-14,24.0,0.0,0.0,Jul,1995
1995-07-15,24.0,0.0,0.0,Jul,1995
1995-07-16,24.0,0.0,0.0,Jul,1995
1995-07-17,24.0,0.0,0.0,Jul,1995
1995-07-18,24.0,0.0,0.0,Jul,1995
1995-07-19,18.0,3.833333333333334,2.1666666666666665,Jul,1995
1995-07-20,18.0,0.5,5.5,Jul,1995
1995-07-21,23.0,0.0,1.0,Jul,1995
1995-07-22,23.833333333333332,0.0,0.16666666666666663,Jul,1995
1995-07-23,23.833333333333332,0.0,0.16666666666666663,Jul,1995
1995-07-24,17.666666666666664,1.6666666666666665,4.666666666666666,Jul,1995
1995-07-25,15.166666666666666,0.6666666666666666,8.166666666666666,Jul,1995
1995-07-26,11.833333333333334,0.1666666666666666,12.0,Jul,1995
1995-07-27,23.833333333333332,0.0,0.16666666666666663,Jul,1995
1995-07-28,22.0,0.0,2.0,Jul,1995
1995-07-29,14.5,5.0,4.5,Jul,1995
1995-07-30,1.3125000000000004,1.5000000000000004,21.1875,Jul,1995
1995-07-31,19.166666666666668,4.833333333333333,0.0,Jul,1995
1995-08-01,24.0,0.0,0.0,Aug,1995
1995-08-02,24.0,0.0,0.0,Aug,1995
1995-08-03,24.0,0.0,0.0,Aug,1995
1995-08-04,24.0,0.0,0.0,Aug,1995
1995-08-05,20.166666666666668,3.5,0.3333333333333333,Aug,1995
1995-08-06,18.0,5.5,0.5,Aug,1995
1995-08-07,4.5,8.166666666666666,11.333333333333334,Aug,1995
1995-08-08,19.166666666666668,3.5,1.3333333333333333,Aug,1995
1995-08-09,9.333333333333334,6.666666666666667,8.0,Aug,1995
1995-08-10,22.0,2.0,0.0,Aug,1995
1995-08-11,22.666666666666668,0.0,1.3333333333333333,Aug,1995
1995-08-12,22.833333333333332,0.0,1.166666666666667,Aug,1995
1995-08-13,16.166666666666668,0.0,7.833333333333334,Aug,1995
1995-08-14,23.833333333333332,0.16666666666666663,0.0,Aug,1995
1995-08-15,21.833333333333336,0.33333333333333337,1.833333333333334,Aug,1995
1995-08-16,24.0,0.0,0.0,Aug,1995
1995-08-17,22.965517241379306,0.20689655172413784,0.8275862068965516,Aug,1995
1995-08-18,2.500000000000001,2.1666666666666674,19.333333333333336,Aug,1995
1995-08-19,24.0,0.0,0.0,Aug,1995
1995-08-20,12.5,3.5,8.0,Aug,1995
1995-08-21,21.666666666666668,2.333333333333333,0.0,Aug,1995
1995-08-22,8.666666666666666,8.333333333333334,7.0,Aug,1995
1995-08-23,10.666666666666666,2.0,11.333333333333334,Aug,1995
1995-08-24,20.33333333333333,0.0,3.666666666666667,Aug,1995
1995-08-25,20.833333333333332,3.166666666666667,0.0,Aug,1995
1995-08-26,12.666666666666668,6.833333333333333,4.5,Aug,1995
1995-08-27,24.0,0.0,0.0,Aug,1995
1995-08-28,24.0,0.0,0.0,Aug,1995
1995-08-29,24.0,0.0,0.0,Aug,1995
1995-08-30,23.666666666666668,0.0,0.3333333333333333,Aug,1995
1995-08-31,21.96923076923077,1.6615384615384619,0.3692307692307693,Aug,1995
1995-09-01,24.0,0.0,0.0,Sep,1995
1995-09-02,23.333333333333332,0.0,0.6666666666666667,Sep,1995
1995-09-03,23.666666666666668,0.0,0.3333333333333333,Sep,1995
1995-09-04,24.0,0.0,0.0,Sep,1995
1995-09-05,24.0,0.0,0.0,Sep,1995
1995-09-06,22.5,0.0,1.5,Sep,1995
1995-09-07,24.0,0.0,0.0,Sep,1995
1995-09-08,22.166666666666668,1.833333333333333,0.0,Sep,1995
1995-09-09,20.33333333333333,3.666666666666667,0.0,Sep,1995
1995-09-10,24.0,0.0,0.0,Sep,1995
1995-09-11,24.0,0.0,0.0,Sep,1995
1995-09-12,24.0,0.0,0.0,Sep,1995
1995-09-13,24.0,0.0,0.0,Sep,1995
1995-09-14,24.0,0.0,0.0,Sep,1995
1995-09-15,24.0,0.0,0.0,Sep,1995
1995-09-16,24.0,0.0,0.0,Sep,1995
1995-09-17,24.0,0.0,0.0,Sep,1995
1995-09-18,24.0,0.0,0.0,Sep,1995
1995-09-19,24.0,0.0,0.0,Sep,1995
1995-09-20,24.0,0.0,0.0,Sep,1995
1995-09-21,24.0,0.0,0.0,Sep,1995
1995-09-22,24.0,0.0,0.0,Sep,1995
1995-09-23,22.166666666666668,1.833333333333333,0.0,Sep,1995
1995-09-24,6.0,13.0,5.0,Sep,1995
1995-09-25,6.634146341463415,7.414634146341463,9.951219512195122,Sep,1995
1995-09-29,4.800000000000001,8.0,11.2,Sep,1995
1995-09-30,20.166666666666668,0.5,3.333333333333333,Sep,1995
1995-10-01,24.0,0.0,0.0,Oct,1995
1995-10-02,24.0,0.0,0.0,Oct,1995
1995-10-03,24.0,0.0,0.0,Oct,1995
1995-10-04,24.0,0.0,0.0,Oct,1995
1995-10-05,24.0,0.0,0.0,Oct,1995
1995-10-06,24.0,0.0,0.0,Oct,1995
1995-10-07,19.051546391752577,0.247422680412371,4.701030927835051,Oct,1995
1995-10-08,1.7142857142857142,21.42857142857143,0.8571428571428568,Oct,1995
1995-10-09,15.333333333333332,1.9999999999999996,6.666666666666666,Oct,1995
1995-10-10,23.5,0.0,0.5,Oct,1995
1995-10-11,24.0,0.0,0.0,Oct,1995
1995-10-12,24.0,0.0,0.0,Oct,1995
1995-10-13,24.0,0.0,0.0,Oct,1995
1995-10-14,21.833333333333332,2.166666666666667,0.0,Oct,1995
1995-10-15,21.853658536585368,2.1463414634146343,0.0,Oct,1995
1995-10-16,24.0,0.0,0.0,Oct,1995
1995-10-17,18.83333333333333,5.000000000000001,0.16666666666666663,Oct,1995
1995-10-18,24.0,0.0,0.0,Oct,1995
1995-10-19,24.0,0.0,0.0,Oct,1995
1995-10-21,0.0,5.419354838709677,18.58064516129032,Oct,1995
1995-10-22,10.0,5.333333333333333,8.666666666666666,Oct,1995
1995-10-23,1.3333333333333335,1.8333333333333335,20.833333333333332,Oct,1995
1995-10-24,3.833333333333334,13.166666666666664,7.0,Oct,1995
1995-10-25,24.0,0.0,0.0,Oct,1995
1995-10-26,18.666666666666668,0.0,5.333333333333333,Oct,1995
1995-10-27,24.0,0.0,0.0,Oct,1995
1995-10-28,23.0,1.0,0.0,Oct,1995
1995-10-29,19.666666666666668,0.0,4.333333333333333,Oct,1995
1995-10-30,20.32258064516129,0.0,3.677419354838709,Oct,1995
1995-11-02,24.0,0.0,0.0,Nov,1995
1995-11-03,14.5,8.833333333333332,0.6666666666666665,Nov,1995
1995-11-04,23.333333333333332,0.0,0.6666666666666667,Nov,1995
1995-11-05,24.0,0.0,0.0,Nov,1995
1995-11-06,16.0,5.714285714285714,2.2857142857142856,Nov,1995
1995-11-10,24.0,0.0,0.0,Nov,1995
1995-11-11,24.0,0.0,0.0,Nov,1995
1995-11-12,24.0,0.0,0.0,Nov,1995
1995-11-13,24.0,0.0,0.0,Nov,1995
1995-11-14,24.0,0.0,0.0,Nov,1995
1995-11-15,24.0,0.0,0.0,Nov,1995
1995-11-16,24.0,0.0,0.0,Nov,1995
1995-11-17,24.0,0.0,0.0,Nov,1995
1995-11-18,24.0,0.0,0.0,Nov,1995
1995-11-20,24.0,0.0,0.0,Nov,1995
1995-11-21,24.0,0.0,0.0,Nov,1995
1995-11-22,24.0,0.0,0.0,Nov,1995
1995-11-23,24.0,0.0,0.0,Nov,1995
1995-11-24,24.0,0.0,0.0,Nov,1995
1995-11-25,24.0,0.0,0.0,Nov,1995
1995-11-26,23.5,0.5,0.0,Nov,1995
1995-11-27,24.0,0.0,0.0,Nov,1995
1995-11-28,19.333333333333332,2.5000000000000004,2.166666666666667,Nov,1995
1995-11-29,19.5,4.333333333333333,0.1666666666666666,Nov,1995
1995-11-30,1.0,2.833333333333333,20.166666666666668,Nov,1995
1995-12-01,19.5,1.3333333333333333,3.166666666666667,Dec,1995
1995-12-02,24.0,0.0,0.0,Dec,1995
1995-12-03,24.0,0.0,0.0,Dec,1995
1995-12-04,24.0,0.0,0.0,Dec,1995
1995-12-05,24.0,0.0,0.0,Dec,1995
1995-12-06,24.0,0.0,0.0,Dec,1995
1995-12-07,17.833333333333332,0.0,6.166666666666668,Dec,1995
1995-12-08,23.833333333333332,0.0,0.16666666666666663,Dec,1995
1995-12-09,24.0,0.0,0.0,Dec,1995
1995-12-10,24.0,0.0,0.0,Dec,1995
1995-12-11,24.0,0.0,0.0,Dec,1995
1995-12-12,23.666666666666668,0.3333333333333333,0.0,Dec,1995
1995-12-13,24.0,0.0,0.0,Dec,1995
1995-12-14,19.0,3.333333333333333,1.6666666666666667,Dec,1995
1995-12-15,20.5,3.5,0.0,Dec,1995
1995-12-16,24.0,0.0,0.0,Dec,1995
1995-12-17,10.5,5.166666666666667,8.333333333333334,Dec,1995
1995-12-18,13.5,6.5,4.0,Dec,1995
1995-12-19,24.0,0.0,0.0,Dec,1995
1995-12-20,24.0,0.0,0.0,Dec,1995
1995-12-21,24.0,0.0,0.0,Dec,1995
1995-12-22,24.0,0.0,0.0,Dec,1995
1995-12-23,22.166666666666668,1.833333333333333,0.0,Dec,1995
1995-12-24,24.0,0.0,0.0,Dec,1995
1995-12-25,23.666666666666668,0.3333333333333333,0.0,Dec,1995
1995-12-26,20.5,2.1666666666666665,1.3333333333333333,Dec,1995
1995-12-27,24.0,0.0,0.0,Dec,1995
1995-12-28,20.166666666666664,3.166666666666666,0.6666666666666665,Dec,1995
1995-12-29,15.5,4.5,4.0,Dec,1995
1995-12-30,12.0,7.166666666666666,4.833333333333333,Dec,1995
1995-12-31,0.0,0.16666666666666663,23.833333333333332,Dec,1995
1996-01-01,9.902097902097902,1.8461538461538458,12.25174825174825,Jan,1996
1996-01-02,21.333333333333332,0.16666666666666663,2.5000000000000004,Jan,1996
